,Absolute Time,Block,Trial,Color,Trial Time,Phase,Phase Time,Rating
325,51.8080927001,1,1,4,17.78443,full,2.43362600007,25
326,51.8244995001,1,1,4,17.8008372,full,2.45003319997,25
327,51.8410575001,1,1,4,17.8173954999,full,2.46659159998,25
328,51.8579364001,1,1,4,17.8342737999,full,2.48346979998,25
329,51.8746736001,1,1,4,17.8510108,full,2.50020680006,25
330,51.8913166,1,1,4,17.8676538999,full,2.51684990001,25
331,51.9080827001,1,1,4,17.88442,full,2.53361599997,25
332,51.9244039,1,1,4,17.9007413,full,2.54993760004,25
333,51.9410633,1,1,4,17.9174006999,full,2.56659669999,25
334,51.9578603001,1,1,4,17.9341976,full,2.58339360007,25
335,51.9745461,1,1,4,17.9508832999,full,2.6000793,25
336,51.9912782001,1,1,4,17.9676157,full,2.61681170005,25
337,52.0080417001,1,1,4,17.9843789999,full,2.63357489998,25
338,52.0245179001,1,1,4,18.0008551,full,2.65005110006,25
339,52.0415593,1,1,4,18.0178966,full,2.66709250002,25
340,52.0580082,1,1,4,18.0343454999,full,2.68354150001,25
341,52.0745564001,1,1,4,18.0508937,full,2.70008960005,25
342,52.0911409,1,1,4,18.0674783,full,2.71667420003,25
343,52.1080086001,1,1,4,18.0843459,full,2.73354250006,25
344,52.1245458,1,1,4,18.1008830999,full,2.75007910002,25
345,52.1413729001,1,1,4,18.1177102999,full,2.76690679998,25
346,52.1577689,1,1,4,18.1341063,full,2.78330230003,25
347,52.1746187001,1,1,4,18.150956,full,2.80015190004,25
348,52.1911817001,1,1,4,18.167519,full,2.81671490008,25
349,52.2079364001,1,1,4,18.1842737,full,2.83346960007,25
350,52.2245652,1,1,4,18.2009034,full,2.85010030004,25
351,52.2412762,1,1,4,18.2176135,full,2.86680950003,25
352,52.2578238001,1,1,4,18.2341611,full,2.88335710007,25
353,52.2745814001,1,1,4,18.2509188,full,2.90011470008,25
354,52.2911102001,1,1,4,18.2674474999,full,2.91664349998,25
355,52.3080424001,1,1,4,18.2843798,full,2.93357580004,25
356,52.324691,1,1,4,18.3010284,full,2.95022460003,25
357,52.3412436,1,1,4,18.3175808999,full,2.96677699999,25
358,52.3578569001,1,1,4,18.3341943,full,2.98339090007,25
359,52.3745336001,1,1,4,18.350871,full,3.00006700004,25
360,52.3911741001,1,1,4,18.3675114999,full,3.01670749998,25
361,52.4079777,1,1,4,18.3843150999,full,3.03351169999,25
362,52.4246073001,1,1,4,18.4009447,full,3.05014060007,25
363,52.4414257001,1,1,4,18.4177631,full,3.06695910008,25
364,52.4579363001,1,1,4,18.4342736,full,3.08346960007,25
365,52.4746354001,1,1,4,18.4509727999,full,3.10016879998,25
366,52.4912826001,1,1,4,18.4676199,full,3.11681590008,25
367,52.5081126001,1,1,4,18.4844499,full,3.13364580006,25
368,52.5246073001,1,1,4,18.5009447,full,3.15014070005,25
369,52.5413366001,1,1,4,18.5176739,full,3.16686990007,25
370,52.5579670001,1,1,4,18.5343046,full,3.18350050005,25
371,52.5747341,1,1,4,18.5510715999,full,3.20026750001,25
372,52.5912806001,1,1,4,18.5676179,full,3.21681380004,25
373,52.6080795,1,1,4,18.5844166999,full,3.23361270002,25
374,52.6247437,1,1,4,18.6010822,full,3.25027890003,25
375,52.641486,1,1,4,18.6178244,full,3.26702120004,25
376,52.6580871,1,1,4,18.6344243999,full,3.2836202,25
377,52.6747717001,1,1,4,18.6511323999,full,3.30032849999,25
378,52.6913696,1,1,4,18.6677068999,full,3.3169028,25
379,52.7082517,1,1,4,18.684589,full,3.33378490002,25
380,52.7250207,1,1,4,18.7013585999,full,3.35055480001,25
381,52.7414251,1,1,4,18.7177623999,full,3.3669583,25
382,52.7582025001,1,1,4,18.7345399,full,3.38373610005,25
383,52.7749280001,1,1,4,18.7512654,full,3.40046130004,25
384,52.7912272001,1,1,4,18.7675646,full,3.41676060006,25
385,52.8079382001,1,1,4,18.7842754,full,3.43347130006,25
386,52.8249007,1,1,4,18.8012381999,full,3.4504341,25
387,52.8411119001,1,1,4,18.8174492,full,3.46664520004,25
388,52.8578278001,1,1,4,18.834165,full,3.48336100008,25
389,52.8751696,1,1,4,18.8515070999,full,3.5007032,25
390,52.8912186001,1,1,4,18.8675558,full,3.51675160008,25
391,52.908014,1,1,4,18.8843515,full,3.53354750003,25
392,52.9246453,1,1,4,18.9009827999,full,3.55017880001,25
393,52.9412504,1,1,4,18.9175877,full,3.56678370002,25
394,52.9579365001,1,1,4,18.9342743,full,3.58347040007,25
395,52.9745335,1,1,4,18.9508708999,full,3.60006690002,25
396,52.9912687001,1,1,4,18.9676060999,full,3.61680209998,25
397,53.0079086,1,1,4,18.9842460999,full,3.63344210002,25
398,53.0244917001,1,1,4,19.0008288999,full,3.65002469998,25
399,53.0413667001,1,1,4,19.017704,full,3.66689990007,25
400,53.0579235001,1,1,4,19.0342609,full,3.68345680006,25
401,53.0745666,1,1,4,19.0509038999,full,3.70009990002,25
402,53.0912254001,1,1,4,19.0675627,full,3.71675859997,25
403,53.1079441,1,1,4,19.0842814,full,3.73347730003,25
404,53.1246051,1,1,4,19.1009424999,full,3.75013840001,25
405,53.1411232001,1,1,4,19.1174605,full,3.76665690006,25
406,53.1578887,1,1,4,19.1342259999,full,3.78342190001,25
407,53.1744773,1,1,4,19.1508145999,full,3.80001060001,25
408,53.1912235001,1,1,4,19.1675608,full,3.81675680005,25
409,53.2082651,1,1,4,19.1846024999,full,3.83379850001,25
410,53.2247551001,1,1,4,19.2010926,full,3.85028870008,25
411,53.2411535,1,1,4,19.2174909,full,3.86668690003,25
412,53.2578251001,1,1,4,19.2341624,full,3.88335850008,25
413,53.2748666001,1,1,4,19.251204,full,3.90040060005,25
414,53.2911245001,1,1,4,19.2674618,full,3.91665759997,25
415,53.3077486,1,1,4,19.2840858999,full,3.93328180001,25
416,53.3244709,1,1,4,19.3008080999,full,3.95000399998,25
417,53.3413697,1,1,4,19.3177071,full,3.96690310002,25
418,53.3579449001,1,1,4,19.3342823,full,3.98347820004,25
419,53.3744658,1,1,4,19.3508031999,full,3.99999919999,25
420,53.3915412001,1,1,4,19.3678785999,full,4.01707449998,25
421,53.4079978,1,1,4,19.3843351,full,4.03353110002,25
422,53.4245949001,1,1,4,19.4009321999,full,4.05012819998,25
423,53.4411800001,1,1,4,19.4175174,full,4.06671350007,25
424,53.4587639001,1,1,4,19.4351071999,full,4.08430770005,25
425,53.4755072001,1,1,4,19.4518473999,full,4.10104490002,25
426,53.4914669001,1,1,4,19.4678050999,full,4.11700179998,25
427,53.5080749,1,1,4,19.4844122999,full,4.13360820001,25
428,53.5247437001,1,1,4,19.5010811,full,4.15027700004,25
429,53.5413391001,1,1,4,19.5176763999,full,4.16687229997,25
430,53.5580376,1,1,4,19.5343747999,full,4.1835708,25
431,53.5747567001,1,1,4,19.551094,full,4.20028990007,25
432,53.5911597001,1,1,4,19.5674972,full,4.21669310005,25
